,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,CODIGO DISTRITO DEPARTAMENTO     MUNICIPIO    ESTABLECIMIENTO        DIRECCION          TELEFONO    SUPERVISOR      DIRECTOR         NIVEL       SECTOR     AREA        STATUS     MODALIDAD    JORNADA        PLAN,ZONA
1031,00-02-9810-46,01-403,GUATEMALA,CIUDAD CAPITAL,LICEO TECNICO CONSTRUCTIVISTA,AVENIDA SIMEON CANAS 2-12,22208545,CARLOS HUMBERTO GONZALEZ DE LEON,MARIA ANTONIETA GARCIA AIFAN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
1032,00-03-0007-46,01-302,GUATEMALA,CIUDAD CAPITAL,"COLEGIO MIXTO ""JESUS DEL CONSUELO""",4A. AVENIDA 25-11,24406290,HECTOR EDELMIRO FLORES BRINGUEZ,MARIO AUGUSTO ALFARO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1033,00-03-0020-46,01-302,GUATEMALA,CIUDAD CAPITAL,COLEGIO CRISTIANO VIDA,3A. AVENIDA 26-61,24735908,HECTOR EDELMIRO FLORES BRINGUEZ,JOSE EDUARDO MARROQUIN Y MARROQUIN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1034,00-03-0021-46,01-627,GUATEMALA,CIUDAD CAPITAL,COLEGIO MIXTO JESUS DEL CONSUELO,4A. AVENIDA 25-11,24717132,ISAURA AMPARO RECINOS CARRILLO,ZOILA ROCXANA VILLATORO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
1035,00-03-0022-46,01-627,GUATEMALA,CIUDAD CAPITAL,COLEGIO MIXTO JESUS DEL CONSUELO,4A. AVENIDA 25-11,24717132,ISAURA AMPARO RECINOS CARRILLO,ZOILA ROCXANA VILLATORO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
1036,00-03-0029-46,01-648,GUATEMALA,CIUDAD CAPITAL,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO NOCTURNO,6A AVENIDA 27-36,24754027,ESWIN NOE ROSALES LOPEZ,JESUS ANTONIO AGUILAR MARTINEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE,,
1037,00-03-0035-46,01-302,GUATEMALA,CIUDAD CAPITAL,"LICEO TECNOLOGICO ""EL HOGAR""",6A. AVENIDA 38-64,24751926,HECTOR EDELMIRO FLORES BRINGUEZ,LILIAN JEANNETTE DIAZ AGUIRRE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1038,00-03-0036-46,01-302,GUATEMALA,CIUDAD CAPITAL,"COLEGIO ""JUNKABAL""",6A. AVENIDA 31-29,24629300,HECTOR EDELMIRO FLORES BRINGUEZ,NATHALIE GABRIELA TABLAS MOREIRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1039,00-03-0037-46,01-302,GUATEMALA,CIUDAD CAPITAL,"COLEGIO EVANGELICO MIXTO ""FRANCISCO G. PENZOTTI""",4A. AVENIDA 31-49,24402064,HECTOR EDELMIRO FLORES BRINGUEZ,CARLOS HILGAR VELASQUEZ PACHECO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1040,00-03-0045-46,01-302,GUATEMALA,CIUDAD CAPITAL,COLEGIO MESOAMERICA,7A. AVENIDA 30-47 ZONA 3,40828626,HECTOR EDELMIRO FLORES BRINGUEZ,PEM. NIXON AROLDO MENDEZ ROJAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1041,00-03-0046-46,01-618,GUATEMALA,CIUDAD CAPITAL,FUNDACION AMG INTERNACIONAL (AVANCE DEL MINISTERIO DEL EVANGELIO),14 AVENIDA 36-09,30390425,ROSA GEORGINA RIOS CASTILLO,LIGIA CRISTABEL GUEVARA COL DE SANTA MARIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE,,
1042,00-03-0047-46,01-001,GUATEMALA,CIUDAD CAPITAL,ESCUELA JUANA DE ARCO,13 CALLE 3-45,22067425,SANDRA LIZZETH CRUZ IZAGUIRRE,THELMA ONDINA VASQUEZ REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1043,00-03-0050-46,01-403,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCATIVO TECNOLOGICO EMILIANO,25 CALLE 1-49,49643184,CARLOS HUMBERTO GONZALEZ DE LEON,ROSA MARIA RECINOS ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
1044,00-03-0052-46,01-627,GUATEMALA,CIUDAD CAPITAL,COLEGIO EVANGELICO DE LAS ASAMBLEAS DE DIOS DE EDUCACION DE ADULTOS,28 CALLE 0-52,30648949,ISAURA AMPARO RECINOS CARRILLO,ARMANDO ENCARNACION OLCOT XINICO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE,,
1045,00-03-0053-46,01-403,GUATEMALA,CIUDAD CAPITAL,INSTITUTO MIXTO GUATEMALTECO,AV. ELENA 23-20,22067425,CARLOS HUMBERTO GONZALEZ DE LEON,THELMA ONDINA VASQUEZ REYEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE,,
1046,00-03-0364-46,,GUATEMALA,CIUDAD CAPITAL,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'CENTRO PROFESIONAL DE COMPUTACION',AVE. ELENA 19-48,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1047,00-03-0365-46,01-,GUATEMALA,CIUDAD CAPITAL,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA ESCUELA NORMAL JUANA DE ARCO,14 CALLE C 4-40,,MARIA FELICITA ROQUE CARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1048,00-03-0366-46,01-302,GUATEMALA,CIUDAD CAPITAL,INSTITUTO PRIVADO PARA SENORITAS DE EDUCACION DIVERSIFICADA ACADEMIA DE EDUCACION FEMENINA EL HOGAR,AVE BOLIVAR 38-70,24751925,HECTOR EDELMIRO FLORES BRINGUEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1049,00-03-0368-46,01-102,GUATEMALA,CIUDAD CAPITAL,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA CENTRO PROFESIONAL DE COMPUTACION,19 CALLE 0-53,,ZIZI ARELY LOPEZ CHINCHILLA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1050,00-03-0370-46,01-,GUATEMALA,CIUDAD CAPITAL,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA GUATEMALTECO,AVENIDA BOLIVAR 30-00,22515412,MARIA FELICITA ROQUE CARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1051,00-03-2909-46,,GUATEMALA,CIUDAD CAPITAL,COLEGIO MIXTO CRISTIANO GUATEMALTECO,13 CALLE 2-14,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA NORTE,,
1052,00-03-2910-46,01-101,GUATEMALA,CIUDAD CAPITAL,INSTITUTO MIXTO GUATEMALTECO,AVENIDA BOLIVAR 30-00,22515412,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1053,00-03-2911-46,01-302,GUATEMALA,CIUDAD CAPITAL,COLEGIO EVANGELICO MIXTO 'FRANCISCO G. PENZOTTI',4A. AVE. 31-49,24401864,HECTOR EDELMIRO FLORES BRINGUEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1054,00-03-3099-46,01-627,GUATEMALA,CIUDAD CAPITAL,COLEGIO EVANGELICO DE LAS ASAMBLEAS DE DIOS,28 CALLE 0-52,78398532,ISAURA AMPARO RECINOS CARRILLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
1055,00-03-4639-46,,GUATEMALA,CIUDAD CAPITAL,COLEGIO MIXTO 'CRISTIANO GUATEMALTECO',"13 CALLE 20-30, ZONA 1",,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1056,00-03-6938-46,,GUATEMALA,CIUDAD CAPITAL,EPUM 'CRISTIANA VIDA',3A. AV. 27-40,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1057,00-03-7038-46,,GUATEMALA,CIUDAD CAPITAL,EPUM CRISTIANA 'VIDA',3A. AVE. 27-40,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1058,00-03-7144-46,,GUATEMALA,CIUDAD CAPITAL,EPRM CRISTIANA 'VIDA',3A. AVENIDA 26-61,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1059,00-03-7569-46,,GUATEMALA,CIUDAD CAPITAL,INSTITUTO MIXTO GUATEMALTECO,AV. ELENA 23-20,22515412,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1060,00-03-7605-46,01-302,GUATEMALA,CIUDAD CAPITAL,LICEO BRASILENO,20 CALLE 3-30,22517920,HECTOR EDELMIRO FLORES BRINGUEZ,MARVIN DAVID RUANO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1061,00-03-7607-46,01-403,GUATEMALA,CIUDAD CAPITAL,LICEO BRASILENO,20 CALLE 3-30,22517920,CARLOS HUMBERTO GONZALEZ DE LEON,AMANDA MARIA DEL SOCORRO GUZMAN GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
1062,00-03-7621-46,,GUATEMALA,CIUDAD CAPITAL,COLEGIO MIXTO SUPERIOR UNIVERSAL,AV. BOLIVAR 38-70,24715576,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
1063,00-03-8227-46,01-302,GUATEMALA,CIUDAD CAPITAL,LICEO MARIANO GALVEZ,17 CALLE 4-03,22306679,HECTOR EDELMIRO FLORES BRINGUEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1064,00-03-8280-46,01-402,GUATEMALA,CIUDAD CAPITAL,COLEGIO EVANGELICO MIXTO FRANCISCO G. PENZOTTI (POR MADUREZ),4A. AVE. 31-49,24402064,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,SABATINO,GUATEMALA NORTE,,
1065,00-03-8342-46,,GUATEMALA,CIUDAD CAPITAL,ASOCAICION DE ALFABETIZACION Y SUPERACION INTEGRAL CRISTIANA (POR MADUREZ),6A. AVENIDA 27-96,24406218,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA NORTE,,
1066,00-03-8574-46,01-302,GUATEMALA,CIUDAD CAPITAL,COLEGIO TECNICO MODERNO,AV. BOLIVAR 30-00,24712407,HECTOR EDELMIRO FLORES BRINGUEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1067,00-03-8576-46,01-628,GUATEMALA,CIUDAD CAPITAL,COLEGIO TECNICO MODERNO,AV. BOLIVAR 30-00,24712407,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE,,
1068,00-03-9227-46,01-302,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCATIVO TECNOLOGICO EMILIANO,25 CALLE 1-49,24710821,HECTOR EDELMIRO FLORES BRINGUEZ,ROSA MARIA RECINOS ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1069,00-03-9228-46,01-403,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCATIVO TECNOLOGICO EMILIANO,25 CALLE 1-49,49643184,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
1070,00-03-9268-46,01-403,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCATIVO TECNOLOGICO EMILIANO,25 CALLE 1-49,49643184,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE,,
1071,00-03-9800-46,99-001,GUATEMALA,CIUDAD CAPITAL,ESCUELA 'JUANA DE ARCO' MIXTA,14 CALLE C 4-40,22321385,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1072,00-04-0005-46,01-312,GUATEMALA,CIUDAD CAPITAL,INSTITUTO GUATEMALTECO AMERICANO-IGA-,RUTA 14-05,24225555,AMADO SALOMON FLORES PEREZ,CLAUDIA ELIZABETH SANCHEZ SANTOS DE LEIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1073,00-04-0376-46,01-312,GUATEMALA,CIUDAD CAPITAL,INSTITUTO GUATEMALTECO AMERICANO -IGA-,RUTA I 4-05,24225555,AMADO SALOMON FLORES PEREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE,,
1074,00-04-9689-46,01-312,GUATEMALA,CIUDAD CAPITAL,INSTITUTO GUATEMALTECO AMERICANO IGA,"RUTA 1, 4-05",24225555,AMADO SALOMON FLORES PEREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE,,
1075,00-04-9791-46,99-001,GUATEMALA,CIUDAD CAPITAL,ESCUELA DE CAPACITACION EN ADMINISTRACION MUNICIPAL ECAM,DIAGONAL,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,MUNICIPAL,URBANA,TEMPORAL TITULOS,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE,,
1076,00-05-0001-46,01-101,GUATEMALA,CIUDAD CAPITAL,LICEO MIXTO DE EDUCACION INTEGRAL,ZONA 5,,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1077,00-05-0007-46,01-313,GUATEMALA,CIUDAD CAPITAL,ESCUELA SUPERIOR DE COMERCIO Y ACADEMIA ROYAL,27 CALLE 23-14,23316077,ERICK GUILLERMO SANCHEZ MARTINEZ,BLANCA ULIANOVA ALVARADO IBANEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1078,00-05-0016-46,01-313,GUATEMALA,CIUDAD CAPITAL,COLEGIO MARTA NOVELLA,27 AV. 27-45,23393125,ERICK GUILLERMO SANCHEZ MARTINEZ,ANA VIRGINIA RODAS VASQUEZ DE HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1079,00-05-0025-46,01-314,GUATEMALA,CIUDAD CAPITAL,COLEGIO MADRID,30 CALLE 22-38,35131111,PLINIO IVAN HERNANDEZ,JOSE RAFAEL VILLELA BOLLATH,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1080,00-05-0029-46,01-313,GUATEMALA,CIUDAD CAPITAL,COLEGIO LOS NINOS DE SANTA MARIA,36 AVENIDA 12-37 JARDINES DE LA ASUNCION,23349314,ERICK GUILLERMO SANCHEZ MARTINEZ,LAURA VERONICA MONZON CARCAMO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1081,00-05-0031-46,01-504,GUATEMALA,CIUDAD CAPITAL,INSTITUTO NACIONAL DE FORMACION TECNICA,"28 AVENIDA ""A"" 33-50",55599573,DAVID SOTOJ SANCHEZ,ANA DE CORONADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1082,00-05-0033-46,01-313,GUATEMALA,CIUDAD CAPITAL,COLEGIO SAN AGUSTIN,21 CALLE 32-38 COLONIA LA PALMITA GUATEMALA,23356656,ERICK GUILLERMO SANCHEZ MARTINEZ,ESTEFANY VICTORIA COROY ALBENO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1083,00-05-0038-46,01-313,GUATEMALA,CIUDAD CAPITAL,CENTRO ESCOLAR LILIAN PATRICIA DIEGUEZ DE ROSALES,11 AVENIDA ENTRE 26 Y 27 CALLE,46109455,ERICK GUILLERMO SANCHEZ MARTINEZ,INGRID LISBETH SOLORZANO SOLIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SEMIPRESENCIAL,GUATEMALA ORIENTE,,
1084,00-05-0454-46,01-504,GUATEMALA,CIUDAD CAPITAL,INSTITUTO NACIONAL DE FORMACION TECNICA,28 AVE. A 33-50,23355168,DAVID SOTOJ SANCHEZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1085,00-05-0455-46,01-504,GUATEMALA,CIUDAD CAPITAL,INSTITUTO DIVERSIFICADO CENTRAL DE MERCADOTECNIA Y PUBLICIDAD,42 AVENIDA 20-00,23350777,DAVID SOTOJ SANCHEZ,FERNANDO MAURICIO RUANO MARROQUIN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1086,00-05-0457-46,01-314,GUATEMALA,CIUDAD CAPITAL,ESCUELA PROFESIONAL SAN VICENTE DE PAUL,17 AVE 31-00,23391272,PLINIO IVAN HERNANDEZ,FERNANDO MAURICIO RUANO MARROQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1087,00-05-0458-46,01-405,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCACIONAL MINERVA CEDMA,13 AVENIDA 25-74,23325242,BLANCA SARAI GUTIERREZ PINEDA,MARIA DEL SOCORRO TANCHEZ ROJAS DE DE LEON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1088,00-05-2214-46,01-314,GUATEMALA,CIUDAD CAPITAL,INSTITUTO PRIVADO DE EDUCACION DIVERSIFICADA LICEO GUATEMALA,10A AVE. 33-03,22095400,PLINIO IVAN HERNANDEZ,ERICKA DEL ROSARIO DARDON PAREDES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1089,00-05-2481-46,01-313,GUATEMALA,CIUDAD CAPITAL,INSTITUTO GUATEMALTECO ESPANOL,DIAGONAL 14 23-55 COL VIVIBIEN,23321393,ERICK GUILLERMO SANCHEZ MARTINEZ,MIGUEL JOSE RALON ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1090,00-05-2490-46,01-405,GUATEMALA,CIUDAD CAPITAL,LICEO GUATEMALA JORNADA NOCTURNA E INTERMEDIA,10A AV 33-03,23341680,BLANCA SARAI GUTIERREZ PINEDA,RICARDO ORTIZ ROMERO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1091,00-05-2912-46,,GUATEMALA,CIUDAD CAPITAL,LICEO MIXTO DE EDUCACION INTEGRAL,11 AV. 'A' 27-65,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1092,00-05-3067-46,01-313,GUATEMALA,CIUDAD CAPITAL,CENTRO ESTUDIANTIL DE ENSENANZA MEDIA,17 AVE 27-52,23327777,ERICK GUILLERMO SANCHEZ MARTINEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1093,00-05-7952-46,,GUATEMALA,CIUDAD CAPITAL,LICEO MIXTO EN COMPUTACION 'GUATEMALTECO SAN CARLOS',22 CALLE 36-49 COLONIA ARRIVILLAGA,23350996,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1094,00-05-7953-46,01-405,GUATEMALA,CIUDAD CAPITAL,LICEO MIXTO EN COMPUTACION GUATEMALTECO SAN CARLOS,22 CALLE 36-49 COLONIA ARRIVILLAGA 22 CALLE 36-49 ZONA 5 COLONIA ARRIVILLAGA,23354018,BLANCA SARAI GUTIERREZ PINEDA,LICDA. DORIS ZUNUN CARRERA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE,,
1095,00-05-7955-46,01-314,GUATEMALA,CIUDAD CAPITAL,LICEO MIXTO EN COMPUTACION GUATEMALTECO SAN CARLOS,22 CALLE 36-49 COLONIA ARRIVILLAGA,23354018,PLINIO IVAN HERNANDEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1096,00-05-8102-46,01-313,GUATEMALA,CIUDAD CAPITAL,INSTITUTO ESCRITURA VELOZ (SPEEDWRITING),27 CALLE 23-14,23316077,ERICK GUILLERMO SANCHEZ MARTINEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1097,00-05-8161-46,,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCACIONAL MINERVA 'CEDMA',13 AVE. 25-74,23325242,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA ORIENTE,,
1098,00-05-8233-46,01-313,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCATIVO ACROPOLIS,12 CALLE B 40-81 JARDINES DE LA ASUNCION,23360138,ERICK GUILLERMO SANCHEZ MARTINEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1099,00-05-8283-46,01-313,GUATEMALA,CIUDAD CAPITAL,COLEGIO EVANGELICO MIXTO ADONAI,30 CALLE 16-00 SAN PEDRITO,23354466,ERICK GUILLERMO SANCHEZ MARTINEZ,ANA LUISA GUERRA CASTANEDA DE DAVILA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE,,
1100,00-05-8475-46,01-405,GUATEMALA,CIUDAD CAPITAL,CENTRO ESTUDIANTIL DE ENSENANZA MEDIA (POR MADUREZ),17 AV. 27-52,23327777,BLANCA SARAI GUTIERREZ PINEDA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE,,
